"Collar","Sample ID","Geol_From","Geol_To","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Sample_Mass","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"JES-22-65","331507","179.1","180.8","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","6.805","07/03/2022","","","","6.81",""
"JES-22-65","331508","180.8","182.8","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","8.395","07/03/2022","","","","8.4",""
"JES-22-65","331509","182.8","184.8","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","8.22","07/03/2022","","","","8.23",""
"JES-22-65","331510","184.8","186.8","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","7.195","07/03/2022","","","","7.2",""
"JES-22-65","331512","186.8","188.7","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","5.315","07/03/2022","","","","5.33",""
"JES-22-65","331513","188.7","190.7","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","7.59","07/03/2022","","","","7.59",""
"JES-22-65","331514","190.7","192.7","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","8.02","07/03/2022","","","","8.1",""
"JES-22-65","331515","192.7","194.2","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","5.1","07/03/2022","","","","5.11",""
"JES-22-65","331516","194.2","196.2","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","7.995","07/03/2022","","","","8",""
"JES-22-65","331517","196.2","198.2","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","7.355","07/03/2022","","","","7.35",""
"JES-22-65","331518","198.2","200.2","ALS","PIL-039","HE22062275 - Finalized","12/03/2022","8.29","07/03/2022","","","","9.619999999999999",""
"JES-22-66","331520","0","1.525","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","2.135","23/06/2022","","","","1.93",""
"JES-22-66","331521","1.525","3.05","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.37","23/06/2022","","","","7.38",""
"JES-22-66","331522","3.05","4.575","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","15.13","23/06/2022","","","","15.12",""
"JES-22-66","331523","4.575","6.1","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","14.13","23/06/2022","","","","14.17",""
"JES-22-66","331524","6.1","7.625","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","12.815","23/06/2022","","","","12.82",""
"JES-22-66","331525","7.625","9.15","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.405","23/06/2022","","","","9.43",""
"JES-22-66","331526","9.15","10.675","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.13","23/06/2022","","","","5.13",""
"JES-22-66","331527","10.675","12.2","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.06","23/06/2022","","","","9",""
"JES-22-66","331528","12.2","13.725","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.055","23/06/2022","","","","7.07",""
"JES-22-66","331529","13.725","15.25","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.375","23/06/2022","","","","9.07",""
"JES-22-66","331530","15.25","16.775","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","14.585","23/06/2022","","","","14.65",""
"JES-22-66","331532","16.775","18.3","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.45","23/06/2022","","","","10.57",""
"JES-22-66","331533","18.3","19.825","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.84","23/06/2022","","","","10.84",""
"JES-22-66","331534","19.825","21.35","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.875","23/06/2022","","","","7.88",""
"JES-22-66","331535","21.35","22.875","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.845","23/06/2022","","","","8.83",""
"JES-22-66","331536","22.875","24.4","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.3","23/06/2022","","","","5.31",""
"JES-22-66","331537","24.4","25.925","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","12.755","23/06/2022","","","","12.61",""
"JES-22-66","331538","25.925","27.45","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.335","23/06/2022","","","","10.35",""
"JES-22-66","331539","27.45","28.975","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","12.18","23/06/2022","","","","12.17",""
"JES-22-66","331540","28.975","30.5","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.56","23/06/2022","","","","9.640000000000001",""
"JES-22-66","331541","30.5","32.025","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.62","23/06/2022","","","","9.67",""
"JES-22-66","331543","32.025","33.55","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.075","23/06/2022","","","","7.1",""
"JES-22-66","331544","33.55","35.075","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.36","23/06/2022","","","","8.4",""
"JES-22-66","331545","35.075","36.6","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.365","23/06/2022","","","","10.44",""
"JES-22-66","331546","36.6","38.125","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.24","23/06/2022","","","","10.31",""
"JES-22-66","331547","38.125","39.65","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.365","23/06/2022","","","","8.42",""
"JES-22-66","331548","39.65","41.175","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.365","23/06/2022","","","","9.41",""
"JES-22-66","331549","41.175","42.7","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.375","23/06/2022","","","","9.460000000000001",""
"JES-22-66","331550","42.7","44.225","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","11.59","23/06/2022","","","","11.6",""
"JES-22-66","331551","44.225","45.75","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.985","23/06/2022","","","","9.039999999999999",""
"JES-22-66","331552","45.75","47.275","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.485","23/06/2022","","","","10.56",""
"JES-22-66","331553","47.275","48.8","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","3.8","23/06/2022","","","","3.38",""
"JES-22-66","331555","48.8","50.325","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.265","23/06/2022","","","","6.29",""
"JES-22-66","331556","50.325","51.85","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.79","23/06/2022","","","","5.82",""
"JES-22-66","331557","51.85","53.375","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.33","24/06/2022","","","","7.38",""
"JES-22-66","331558","53.375","54.9","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.265","24/06/2022","","","","10.34",""
"JES-22-66","331559","54.9","56.425","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.865","24/06/2022","","","","10.95",""
"JES-22-66","331560","56.425","57.95","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.35","24/06/2022","","","","8.41",""
"JES-22-66","331561","57.95","59.475","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.86","24/06/2022","","","","9.9",""
"JES-22-66","331562","59.475","61","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.79","24/06/2022","","","","9.84",""
"JES-22-66","331563","61","62.525","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.75","24/06/2022","","","","8.81",""
"JES-22-66","331564","62.525","64.05","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.925","24/06/2022","","","","10",""
"JES-22-66","331566","64.05","65.575","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.305","24/06/2022","","","","7.35",""
"JES-22-66","331567","65.575","67.1","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.21","24/06/2022","","","","9.27",""
"JES-22-66","331568","67.1","68.625","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.57","24/06/2022","","","","7.61",""
"JES-22-66","331569","68.625","70.15","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.625","24/06/2022","","","","8.67",""
"JES-22-66","331570","70.15","71.675","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.57","24/06/2022","","","","7.59",""
"JES-22-66","331571","71.675","73.2","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.425","24/06/2022","","","","9.460000000000001",""
"JES-22-66","331572","73.2","74.725","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.025","24/06/2022","","","","10.09",""
"JES-22-66","331573","74.725","76.25","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.19","24/06/2022","","","","8.23",""
"JES-22-66","331574","76.25","77.775","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.955","24/06/2022","","","","7.99",""
"JES-22-66","331575","77.775","79.3","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.345","24/06/2022","","","","8.390000000000001",""
"JES-22-66","331576","79.3","80.825","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.985","24/06/2022","","","","8.029999999999999",""
"JES-22-66","331578","80.825","82.35","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.74","24/06/2022","","","","8.779999999999999",""
"JES-22-66","331579","82.35","83.875","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.625","24/06/2022","","","","7.67",""
"JES-22-66","331580","83.875","85.4","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.96","24/06/2022","","","","8.01",""
"JES-22-66","331581","85.4","86.925","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.43","24/06/2022","","","","7.47",""
"JES-22-66","331582","86.925","88.45","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.49","24/06/2022","","","","9.57",""
"JES-22-66","331583","88.45","89.975","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.88","24/06/2022","","","","7.93",""
"JES-22-66","331584","89.975","91.5","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.715","24/06/2022","","","","8.76",""
"JES-22-66","331585","91.5","93.025","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.635","24/06/2022","","","","8.68",""
"JES-22-66","331586","93.025","94.55","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.77","24/06/2022","","","","6.82",""
"JES-22-66","331587","94.55","96.075","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.885","24/06/2022","","","","7.9",""
"JES-22-66","331588","96.075","97.6","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.65","24/06/2022","","","","7.6",""
"JES-22-66","331590","97.6","99.125","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.65","24/06/2022","","","","6.61",""
"JES-22-66","331591","99.125","100.65","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.645","24/06/2022","","","","8.69",""
"JES-22-66","331592","100.65","102.175","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.515","24/06/2022","","","","7.57",""
"JES-22-66","331593","102.175","103.7","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.36","24/06/2022","","","","8.41",""
"JES-22-66","331594","103.7","105.225","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.865","24/06/2022","","","","7.93",""
"JES-22-66","331595","105.225","106.75","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.98","24/06/2022","","","","10.03",""
"JES-22-66","331596","106.75","108.275","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.3","24/06/2022","","","","7.34",""
"JES-22-66","331597","108.275","109.8","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.1","24/06/2022","","","","5.31",""
"JES-22-66","331598","109.8","111.325","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.325","24/06/2022","","","","8.380000000000001",""
"JES-22-66","331599","111.325","112.85","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.26","24/06/2022","","","","8.300000000000001",""
"JES-22-66","331600","112.85","114.375","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.425","24/06/2022","","","","5.42",""
"JES-22-66","331601","114.375","115.9","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.06","24/06/2022","","","","10.15",""
"JES-22-66","331603","115.9","117.425","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.41","24/06/2022","","","","7.46",""
"JES-22-66","331604","117.425","118.95","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.275","24/06/2022","","","","8.33",""
"JES-22-66","331605","118.95","120.475","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.34","24/06/2022","","","","6.37",""
"JES-22-66","331606","120.475","122","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.06","24/06/2022","","","","8.109999999999999",""
"JES-22-66","331607","122","123.525","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.54","24/06/2022","","","","6.57",""
"JES-22-66","331608","123.525","125.05","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.535","24/06/2022","","","","8.59",""
"JES-22-66","331609","125.05","126.575","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.025","24/06/2022","","","","6.04",""
"JES-22-66","331610","126.575","128.1","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.96","24/06/2022","","","","9",""
"JES-22-66","331611","128.1","129.625","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.185","24/06/2022","","","","7.3",""
"JES-22-66","331612","129.625","131.15","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.21","24/06/2022","","","","7.31",""
"JES-22-66","331613","131.15","132.675","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.36","24/06/2022","","","","7.37",""
"JES-22-66","331615","132.675","134.2","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.87","24/06/2022","","","","9.92",""
"JES-22-66","331616","134.2","135.725","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.835","24/06/2022","","","","7.71",""
"JES-22-66","331617","135.725","137.25","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.475","24/06/2022","","","","10.55",""
"JES-22-66","331618","137.25","138.775","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.605","24/06/2022","","","","6.61",""
"JES-22-66","331619","138.775","140.3","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.77","24/06/2022","","","","9.77",""
"JES-22-66","331620","140.3","141.825","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","4.76","24/06/2022","","","","4.85",""
"JES-22-66","331621","141.825","143.35","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.255","24/06/2022","","","","6.27",""
"JES-22-66","331622","143.35","144.875","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.88","24/06/2022","","","","7.93",""
"JES-22-66","331623","144.875","146.4","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.695","24/06/2022","","","","7.74",""
"JES-22-66","331624","146.4","147.925","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.445","24/06/2022","","","","6.47",""
"JES-22-66","331625","147.925","149.45","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.545","24/06/2022","","","","7.58",""
"JES-22-66","331626","149.45","150.975","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","4.995","24/06/2022","","","","5.01",""
"JES-22-66","331628","150.975","152.5","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.295","24/06/2022","","","","9.35",""
"JES-22-66","331629","152.5","154.025","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.395","24/06/2022","","","","7.43",""
"JES-22-66","331630","154.025","155.55","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.68","24/06/2022","","","","8.73",""
"JES-22-66","331631","155.55","157.075","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.825","24/06/2022","","","","6.81",""
"JES-22-66","331632","157.075","158.6","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.6","24/06/2022","","","","7.64",""
"JES-22-66","331633","158.6","160.125","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","5.27","24/06/2022","","","","5.29",""
"JES-22-66","331634","160.125","161.65","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","10.125","24/06/2022","","","","10.2",""
"JES-22-66","331635","161.65","163.175","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.235","24/06/2022","","","","6.26",""
"JES-22-66","331636","163.175","164.7","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.235","24/06/2022","","","","8.279999999999999",""
"JES-22-66","331637","164.7","166.225","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.61","24/06/2022","","","","6.63",""
"JES-22-66","331638","166.225","167.75","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","12.215","24/06/2022","","","","12.26",""
"JES-22-66","331640","167.75","169.275","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.535","24/06/2022","","","","6.53",""
"JES-22-66","331641","169.275","170.8","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.225","24/06/2022","","","","9.26",""
"JES-22-66","331642","170.8","172.325","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","6.64","24/06/2022","","","","6.66",""
"JES-22-66","331643","172.325","173.85","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.69","24/06/2022","","","","9.66",""
"JES-22-66","331644","173.85","175.375","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.455","24/06/2022","","","","9.44",""
"JES-22-66","331645","175.375","176.9","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","9.52","24/06/2022","","","","9.56",""
"JES-22-66","331646","176.9","178.425","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","7.65","24/06/2022","","","","7.69",""
"JES-22-66","331647","178.425","179.95","ALS","PIL-040","HE22176874 - Finalized","30/06/2022","8.13","24/06/2022","","","","8.17",""
"JES-22-67","331651","0","1.525","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","5.475","26/06/2022","","","","5.42",""
"JES-22-67","331652","1.525","3.05","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","10.71","26/06/2022","","","","10.65",""
"JES-22-67","331653","3.05","4.575","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","13.875","26/06/2022","","","","13.82",""
"JES-22-67","331654","4.575","6.1","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","7.91","26/06/2022","","","","7.86",""
"JES-22-67","331655","6.1","7.625","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","12.76","26/06/2022","","","","12.71",""
"JES-22-67","331656","7.625","9.15","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","12.786","26/06/2022","","","","12.74",""
"JES-22-67","331657","9.15","10.675","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","5.82","26/06/2022","","","","5.77",""
"JES-22-67","331658","10.675","12.2","ALS","PIL-41","HE22177354 - Finalized","07/06/2022","9.92","26/06/2022","","","","9.869999999999999",""
